idx,sim_id,lambda_real,gamma_real,lambda_pred,gamma_pred,lambda_abs_err,gamma_abs_err,cov_lambda_lambda,cov_lambda_gamma,cov_gamma_gamma,mahalanobis_d2,nll,ellipse_area_65,ellipse_area_90
3551,sim__lam_m0p043939394__gam_0p12222222__rep_000__20260603_124427_791051,-0.043939393013715744,0.12222222238779068,-0.04340000584445414,0.12202793480472884,0.000539387169261607,0.00019428758306183624,3.077271969810069e-05,-1.4348615354654941e-05,6.7958772340483315e-06,0.040500694987850805,-11.368846635804868,1.1882114891312553e-05,2.606115834627117e-05
3552,sim__lam_m0p043939394__gam_0p12333333__rep_000__20260603_124438_178083,-0.043939393013715744,0.12333332747220993,-0.044455036485082644,0.12356903937443775,0.0005156434713669,0.0002357119022278198,2.6735666268258478e-05,-1.3091415832232418e-05,6.521508815612719e-06,0.01247785660495282,-11.426824988786095,1.1371012858476274e-05,2.4940153278512904e-05
3553,sim__lam_m0p043939394__gam_0p12444444__rep_000__20260603_124448_549983,-0.043939393013715744,0.12444444000720978,-0.04448606836543978,0.12494859561047633,0.0005466753517240353,0.000504155603266554,2.3463081251585266e-05,-1.2189566674826143e-05,6.449764594630102e-06,0.4268666961156129,-11.259161173156162,1.093027849056166e-05,2.3973486295746702e-05
3554,sim__lam_m0p043939394__gam_0p12555556__rep_000__20260603_124459_045461,-0.043939393013715744,0.12555555999279022,-0.046086704478393914,0.12694920476657856,0.00214731146467817,0.0013936447737883384,2.0162329517052527e-05,-1.1448707313511338e-05,6.6204330032792334e-06,0.4829388352457773,-11.29625680708071,1.0241059467066292e-05,2.2461815497166243e-05
3555,sim__lam_m0p043939394__gam_0p12666667__rep_000__20260603_124509_132985,-0.043939393013715744,0.12666666507720947,-0.04736509143968748,0.1289209625750818,0.003425698425971735,0.002254297497872315,1.7263074678894044e-05,-1.0596846971602934e-05,6.628153304656442e-06,0.8657741046547898,-11.166887428684667,9.624932060808164e-06,2.1110457254728252e-05
3556,sim__lam_m0p043939394__gam_0p12777778__rep_000__20260603_124519_480840,-0.043939393013715744,0.12777778506278992,-0.04784063710716291,0.13076445303467743,0.003901244093447165,0.0029866679718875133,1.4657514446269628e-05,-9.577632070949992e-06,6.3817818031047295e-06,2.5882540396308684,-10.386836727190769,8.87437185129223e-06,1.946424623526516e-05
3557,sim__lam_m0p043939394__gam_0p12888889__rep_000__20260603_124529_872444,-0.043939393013715744,0.12888889014720917,-0.049625594665221984,0.13332762255263297,0.00568620165150624,0.004438732405423806,1.1660376589774991e-05,-8.23131531514352e-06,5.931148668716181e-06,4.270073359019051,-9.6726225505742,7.818338566517937e-06,1.7148038143929698e-05
3558,sim__lam_m0p043939394__gam_0p13__rep_000__20260603_124540_143814,-0.043939393013715744,0.12999999523162842,-0.05066549746691584,0.13580427360720648,0.006726104453200099,0.005804278375578065,9.20961176771461e-06,-7.1640112550923395e-06,5.715394751157109e-06,7.207535642491706,-8.237514391127416,7.559832925687071e-06,1.658105520354228e-05
3563,sim__lam_m0p040909091__gam_0p038888889__rep_000__20260603_124733_218418,-0.040909089148044586,0.03888889029622078,-0.07180767302643187,0.045187081189330236,0.030898583878387287,0.006298190893109457,0.0020239902906178725,-0.0003105405490684918,4.865386137517084e-05,2.878819207572768,-6.72799135663029,0.00029789180262205616,0.0006533689927426701
3564,sim__lam_m0p040909091__gam_0p04__rep_000__20260603_124748_840266,-0.040909089148044586,0.03999999910593033,-0.10331517087873543,0.051028187545364645,0.06240608173069084,0.011028188439434317,0.0016128712567337982,-0.00023674490085760113,3.584633172431463e-05,5.598790250354341,-5.439614439589508,0.00027730604108935447,0.0006082180414272133
3565,sim__lam_m0p040909091__gam_0p041111111__rep_000__20260603_124804_526812,-0.040909089148044586,0.041111111640930176,-0.08891410307707526,0.04702358918873806,0.04800501392903067,0.005912477547807882,0.0019828119389441005,-0.00028823991407255666,4.2748029356876486e-05,2.5041022149498744,-7.0125892036368525,0.0002702887930941334,0.0005928270430375059
3566,sim__lam_m0p040909091__gam_0p042222222__rep_000__20260603_124819_832670,-0.040909089148044586,0.042222220450639725,-0.07571489330545234,0.04720992214287634,0.03480580415740775,0.004987701692236612,0.002075468678169083,-0.0002905038816312926,4.147496560874526e-05,0.6002247897348525,-7.962023294590881,0.00027096661274455993,0.0005943137114800822
3567,sim__lam_m0p040909091__gam_0p043333333__rep_000__20260603_124835_204125,-0.040909089148044586,0.04333333298563957,-0.024555601656489512,0.042196152817988164,0.016353487491555074,0.0011371801676514082,0.0026708872557616465,-0.00041535960614748937,6.574539532899876e-05,1.8172365499085716,-7.053495518419777,0.00036577467771775537,0.0008022571640027059
3568,sim__lam_m0p040909091__gam_0p044444444__rep_000__20260603_124850_734088,-0.040909089148044586,0.04444444552063942,-0.03998387642549486,0.04501309607115722,0.0009252127225497231,0.0005686505505178019,0.002249932747080933,-0.0003397005083031349,5.242399701813904e-05,0.4423868284993365,-7.833725739045829,0.00033335638710855743,0.0007311538113916779
3569,sim__lam_m0p040909091__gam_0p045555556__rep_000__20260603_124906_104749,-0.040909089148044586,0.04555555433034897,-0.07288886053238941,0.049730300298447716,0.031979771384344824,0.0041747459680987475,0.002195227509357271,-0.00033154537602474453,5.116366609263442e-05,0.8595478317618745,-7.657592933657969,0.00032271334519458225,0.0007078103238776073
3570,sim__lam_m0p040909091__gam_0p046666667__rep_000__20260603_124921_279817,-0.040909089148044586,0.046666666865348816,-0.077304783068739,0.05243061067140431,0.036395693920694416,0.005763943806055494,0.0028533431487547706,-0.0004357431466188364,6.729581221618904e-05,0.5205812043334035,-7.881672935436909,0.0003055666020822349,0.0006702022051663129
3571,sim__lam_m0p040909091__gam_0p047777778__rep_000__20260603_124936_740131,-0.040909089148044586,0.04777777940034866,-0.08043914895721782,0.05491518881963309,0.039530059809173235,0.007137409419284424,0.0024154263016150554,-0.00037930527917019594,6.060425003100564e-05,1.4780733905537389,-7.324059183082652,0.0003306417371807306,0.0007251997432589488
3572,sim__lam_m0p040909091__gam_0p048888889__rep_000__20260603_124952_481653,-0.040909089148044586,0.04888888821005821,-0.07691839642135934,0.05257888254637866,0.03600930727331475,0.0036899943363204457,0.002348805817915213,-0.0003666765627317072,5.8039301090377366e-05,5.234543228140012,-5.593155148873076,0.00028534658798140707,0.0006258534512562841
3573,sim__lam_m0p040909091__gam_0p05__rep_000__20260603_125007_702863,-0.040909089148044586,0.05000000074505806,-0.10375574804487808,0.05933292644803512,0.0628466588968335,0.009332925702977057,0.0023338050043313916,-0.00035376304351457133,5.4434990257975054e-05,1.7385652863996626,-7.335560391221629,0.00028694434242556297,0.0006293578216439201
3575,sim__lam_m0p040909091__gam_0p052222222__rep_000__20260603_125038_044351,-0.040909089148044586,0.052222222089767456,-0.1056476663057615,0.0633110875203684,0.06473857715771691,0.011088865430600947,0.00226065236942805,-0.00036565353749039883,5.987466467780259e-05,2.375480526896098,-7.0846310320817905,0.00026820725119780904,0.000588261576917988
3576,sim__lam_m0p040909091__gam_0p053333333__rep_000__20260603_125053_435372,-0.040909089148044586,0.0533333346247673,-0.09452624169403556,0.06173434927708188,0.053617152545990976,0.008401014652314576,0.002591172731237261,-0.0004048966146355365,6.424607967567546e-05,1.1099907385597305,-7.504370040472497,0.00033187748933570906,0.0007279101304991183
3577,sim__lam_m0p040909091__gam_0p054444444__rep_000__20260603_125108_749784,-0.040909089148044586,0.05444444343447685,-0.008832546325431512,0.04843142038585313,0.032076542822613074,0.006013023048623722,0.002405931670760953,-0.00039650356982024945,6.646779423041336e-05,0.897936881628091,-7.5778115834595186,0.00034286996972200304,0.0007520200448187433
3578,sim__lam_m0p040909091__gam_0p055555556__rep_000__20260603_125124_416448,-0.040909089148044586,0.0555555559694767,-0.03250801770967207,0.05541774805608135,0.008401071438372515,0.00013780791339534915,0.002741284916665179,-0.0004550630573788979,7.677534145355748e-05,1.3065420749759273,-7.261443522684348,0.00038352957726031753,0.0008411991581370292
3581,sim__lam_m0p040909091__gam_0p058888889__rep_000__20260603_125210_429061,-0.040909089148044586,0.058888889849185944,-0.07462071425516847,0.06251666144806922,0.03371162510712389,0.003627771598883278,0.0027306187984114856,-0.00044123722429728065,7.22003049899529e-05,4.089735197130286,-6.028559276158491,0.0003272434626018729,0.0007177462745192659
3582,sim__lam_m0p040909091__gam_0p06__rep_000__20260603_125225_390821,-0.040909089148044586,0.05999999865889549,-0.007402037578655429,0.054541914503360545,0.03350705156938916,0.005458084155534948,0.0026549017960353074,-0.00045567489645700356,7.933995698201285e-05,0.4988084186477124,-7.725014994701609,0.00036130125023189447,0.0007924455519179902
3583,sim__lam_m0p040909091__gam_0p061111111__rep_000__20260603_125240_806949,-0.040909089148044586,0.06111111119389534,-0.009712301176216354,0.056159128778602074,0.031196787971828233,0.004951982415293266,0.0027036815711552137,-0.0004624914692488273,8.042241111377766e-05,0.47295951541130066,-7.655462551907321,0.0003923636125671897,0.0008605749338364607
3584,sim__lam_m0p040909091__gam_0p062222222__rep_000__20260603_125256_180006,-0.040909089148044586,0.06222222372889519,-0.06407153160472401,0.06652099029062741,0.023162442456679422,0.004298766561732226,0.0025624281548203664,-0.00044252801210620675,7.742144857018638e-05,0.29878804973351336,-7.905167817035561,0.00033347552042623923,0.0007314151076579421
3585,sim__lam_m0p040909091__gam_0p063333333__rep_000__20260603_125311_050546,-0.040909089148044586,0.06333333253860474,-0.03734733089887013,0.06408678014120062,0.003561758249174457,0.0007534476025958803,0.00237935530600621,-0.000426179173667526,7.730771993045834e-05,1.9961759123123477,-7.106212456913529,0.0003172946665125758,0.0006959254831357807
3586,sim__lam_m0p040909091__gam_0p064444444__rep_000__20260603_125326_192309,-0.040909089148044586,0.06444444507360458,-0.06788440041655841,0.07013199848503371,0.026975311268513824,0.005687553411429125,0.002745003692321296,-0.0004930777461853387,8.951202835344304e-05,1.0179697450226257,-7.539872529717685,0.00033538324749882143,0.0007355993440312482
3587,sim__lam_m0p040909091__gam_0p065555556__rep_000__20260603_125340_952857,-0.040909089148044586,0.06555555760860443,-0.016400446437155658,0.06148074454408947,0.024508642710888928,0.004074813064514959,0.002512017357476741,-0.00044307020338012974,7.931238889179122e-05,0.2919898035392503,-7.841474107189263,0.00035661697034012604,0.0007821714751972806
3588,sim__lam_m0p040909091__gam_0p066666667__rep_000__20260603_125355_782207,-0.040909089148044586,0.06666667014360428,0.024479589872786978,0.05518249696430111,0.06538867902083156,0.01148417317930317,0.0023850604147335063,-0.0004361375846476345,8.09757381715234e-05,1.9756440364975703,-7.000821438359888,0.0003561983882269392,0.0007812533949706153
3590,sim__lam_m0p040909091__gam_0p068888889__rep_000__20260603_125424_488433,-0.040909089148044586,0.06888888776302338,-0.02399825930744104,0.06554148543856764,0.016910829840603547,0.0033474023244557394,0.002277910277819704,-0.0004585611943202358,9.31145242702182e-05,0.12957450911238588,-8.157312802522814,0.0002820350193906988,0.0006185901556050962
3591,sim__lam_m0p040909091__gam_0p07__rep_000__20260603_125438_634033,-0.040909089148044586,0.07000000029802322,-0.06849171514517849,0.07479854807686037,0.027582625997133903,0.004798547778837148,0.002139075765083214,-0.00039479627323151087,7.397761224138846e-05,0.4324239016659668,-7.874073464853125,0.00032177285805460226,0.0007057475442712956
3592,sim__lam_m0p040909091__gam_0p071111111__rep_000__20260603_125452_571095,-0.040909089148044586,0.07111111283302307,-0.08973692868867733,0.08021489158862005,0.048827839540632745,0.00910377875559698,0.0020969436325591383,-0.00039284882720315873,7.453410688205536e-05,1.1390168572467445,-7.616852620127662,0.0002922969547395912,0.0006410977583772438
3593,sim__lam_m0p040909091__gam_0p072222222__rep_000__20260603_125506_686663,-0.040909089148044586,0.07222222536802292,-0.020461234323606137,0.06779555612051702,0.02044785482443845,0.004426669247505899,0.0022892691572597625,-0.0004263774985946654,8.11962709055534e-05,0.3969844768409718,-7.621927535397474,0.0004214543756355525,0.0009243799878755159
3594,sim__lam_m0p040909091__gam_0p073333333__rep_000__20260603_125520_055130,-0.040909089148044586,0.07333333045244217,-0.03705824644664149,0.07164895508343128,0.0038508427014030955,0.0016843753690108931,0.00199604063659544,-0.00036665798364136687,6.85167712712367e-05,0.827198566890214,-7.6884723267135415,0.00031800264246531745,0.0006974782936900064
3595,sim__lam_m0p040909091__gam_0p074444444__rep_000__20260603_125533_550078,-0.040909089148044586,0.07444444298744202,-0.031950465670100764,0.07186907247105412,0.008958623477943822,0.002575370516387898,0.002145139459192982,-0.00040060132000385685,7.580044473659557e-05,0.8608962161112048,-7.717338579179143,0.0003037924127344793,0.0006663108583857889
3596,sim__lam_m0p040909091__gam_0p075555556__rep_000__20260603_125546_771116,-0.040909089148044586,0.07555555552244186,0.04273469070538294,0.05879500661001913,0.08364377985342752,0.016760548912422735,0.0024616865943918207,-0.00047412941199454677,9.213916765231714e-05,3.3579302880939963,-6.49347603931757,0.0002963941389723722,0.0006500841524696303
3597,sim__lam_m0p040909091__gam_0p076666667__rep_000__20260603_125559_458464,-0.040909089148044586,0.07666666805744171,-0.050226006984256166,0.07779696146762671,0.00931691783621158,0.0011302934101850015,0.001792882129408089,-0.0003500093052144044,6.926649975291562e-05,0.5543558698908573,-7.987134642507615,0.0002703773903465702,0.000593021364254387
3598,sim__lam_m0p040909091__gam_0p077777778__rep_000__20260603_125612_523863,-0.040909089148044586,0.07777778059244156,-0.09335483397174515,0.08701080801426908,0.05244574482370057,0.009233027421827522,0.0018820042487965253,-0.0003624911447366429,7.086357903075289e-05,2.1836702521346893,-7.093989699025021,0.0002924537333125128,0.0006414416223485641
3599,sim__lam_m0p040909091__gam_0p078888889__rep_000__20260603_125625_212758,-0.040909089148044586,0.07888888567686081,-0.04568318808476768,0.07910876226713892,0.004774098936723092,0.0002198765902781119,0.002213942158735946,-0.0004932142053351801,0.00011061210218920374,0.9779543244946506,-7.790935520455668,0.00026619220414892086,0.0005838419545951424
3600,sim__lam_m0p040909091__gam_0p08__rep_000__20260603_125637_600290,-0.040909089148044586,0.07999999821186066,-0.013081355941682693,0.07243265396211707,0.027827733206361893,0.0075673442497435905,0.002189739108846029,-0.0004172686766529801,8.031609796411586e-05,6.74092631961183,-4.87116098784534,0.00027658194847310694,0.0006066298820379122
3601,sim__lam_m0p040909091__gam_0p081111111__rep_000__20260603_125649_565203,-0.040909089148044586,0.0811111107468605,-0.018762314756535003,0.0764804862001015,0.022146774391509583,0.004630624546758999,0.002000151992959853,-0.0003883314590530938,7.590655788364896e-05,0.4591136531740858,-8.282667558687795,0.0002110102936313512,0.00046281093267667897
3602,sim__lam_m0p040909091__gam_0p082222222__rep_000__20260603_125701_331280,-0.040909089148044586,0.08222222328186035,-0.0697708296514905,0.08841241459273519,0.02886174050344592,0.006190191310874837,0.0020423697294075804,-0.00039129592222901494,7.529301021880921e-05,1.7507929272493357,-7.853347406608868,0.0001699301435508265,0.0003727094393036524
3604,sim__lam_m0p040909091__gam_0p084444444__rep_000__20260603_125724_655289,-0.040909089148044586,0.08444444090127945,-0.0356294337602269,0.08316592387247113,0.005279655387817689,0.0012785170288083236,0.0024382265469057173,-0.00046675859382406875,8.955713255929087e-05,0.36330714459783486,-8.691691785334147,0.00014705195282381994,0.0003225304807035603
3605,sim__lam_m0p040909091__gam_0p085555556__rep_000__20260603_125736_025885,-0.040909089148044586,0.0855555534362793,-0.02651351218948461,0.08278664019301019,0.014395576958559975,0.002768913243269111,0.002025086626964405,-0.0004009950366835135,7.964767756219123e-05,0.129501272207726,-8.809164376725203,0.00014696820776997842,0.00032234680186112827
3606,sim__lam_m0p040909091__gam_0p086666667__rep_000__20260603_125747_101726,-0.040909089148044586,0.08666666597127914,-0.05418455857645754,0.08952640785441002,0.013275469428412956,0.002859741883130873,0.00225149058148691,-0.0004171577228728454,7.741013728070076e-05,1.4246737564367464,-8.470495305990735,0.00010791016963021977,0.00023668042630712894
3607,sim__lam_m0p040909091__gam_0p087777778__rep_000__20260603_125757_846179,-0.040909089148044586,0.08777777850627899,-0.04930265272387824,0.08914041923419802,0.008393563575833651,0.001362640727919029,0.0014686580551167225,-0.000294889387736605,5.9393304347376327e-05,0.6171044220948332,-8.872276358431897,0.0001081265967814962,0.0002371551180864494
3608,sim__lam_m0p040909091__gam_0p088888889__rep_000__20260603_125808_681878,-0.040909089148044586,0.08888889104127884,-0.019942819108578425,0.08475438909093169,0.02096627003946616,0.004134501950347147,0.001475148696996735,-0.0003073631348339309,6.421968216629859e-05,0.6070194030117619,-8.890937597211106,0.00010666403168065477,0.0002339472598025149
3609,sim__lam_m0p040909091__gam_0p09__rep_000__20260603_125819_175593,-0.040909089148044586,0.09000000357627869,-0.05487888212843095,0.09304004586386849,0.013969792980386364,0.003040042287589806,0.0008845556108760133,-0.00018814364685912203,4.01511587316826e-05,0.2560226735529909,-9.464699994306493,7.162326643997509e-05,0.00015709200803420016
3610,sim__lam_m0p040909091__gam_0p091111111__rep_000__20260603_125829_880887,-0.040909089148044586,0.09111110866069794,-0.03133562872841569,0.08861916835209538,0.009573460419628893,0.0024919403086025582,0.0002685967006018248,-6.185713697770525e-05,1.433002092884207e-05,1.3175755348819251,-9.757862729769478,3.142113656068657e-05,6.891628492218752e-05
3611,sim__lam_m0p040909091__gam_0p092222222__rep_000__20260603_125840_513386,-0.040909089148044586,0.09222222119569778,-0.07864224251489071,0.10010692532958831,0.03773315336684613,0.00788470413389053,0.0005936328241802122,-0.0001336740894695052,3.0266379064441783e-05,4.659344901158875,-7.35367501179454,6.54171096812995e-05,0.0001434799839552309
3612,sim__lam_m0p040909091__gam_0p093333333__rep_000__20260603_125851_246417,-0.040909089148044586,0.09333333373069763,-0.05231714977801105,0.09621704212270732,0.011408060629966466,0.0028837083920096873,0.00018327641281155478,-4.390368678450009e-05,1.0586089919566032e-05,1.0401679515477156,-10.188844524773113,2.345779389651012e-05,5.1450207878238464e-05
3613,sim__lam_m0p040909091__gam_0p094444444__rep_000__20260603_125901_673507,-0.040909089148044586,0.09444444626569748,-0.057012954712319264,0.0986133424054838,0.016103865564274678,0.004168896139786327,0.0001709514744937873,-4.148682058369055e-05,1.0133520759031935e-05,2.556504393981186,-9.492137707427883,2.205945698433768e-05,4.838322190622046e-05
3614,sim__lam_m0p040909091__gam_0p095555556__rep_000__20260603_125912_229551,-0.040909089148044586,0.09555555880069733,-0.04408970230279108,0.09654214546905227,0.003180613154746492,0.0009865866683549385,0.000177489615347091,-4.461766592220092e-05,1.1270909904004296e-05,0.6949244452499812,-10.492392144502105,2.0579119297964442e-05,4.513638283729912e-05
3615,sim__lam_m0p040909091__gam_0p096666667__rep_000__20260603_125922_608696,-0.040909089148044586,0.09666666388511658,-0.05305813816014893,0.0994823625002379,0.01214904901210434,0.0028156986151213204,0.00028521905189332354,-7.074365240348805e-05,1.7797072406130332e-05,0.6735693264373204,-9.506701554956294,5.5737049331534346e-05,0.0001222486132872754
3616,sim__lam_m0p040909091__gam_0p097777778__rep_000__20260603_125932_905024,-0.040909089148044586,0.09777777642011642,-0.05250900849682627,0.10102789670711054,0.011599919348781684,0.003250120286994118,0.00014259568503369367,-3.796646801968378e-05,1.0171598484149054e-05,1.3586816868362916,-10.201162562823818,1.975937172067235e-05,4.333842249007161e-05
3618,sim__lam_m0p040909091__gam_0p1__rep_000__20260603_125953_627371,-0.040909089148044586,0.10000000149011612,-0.054597109040233294,0.10388213430305093,0.013688019892188708,0.003882132812934813,0.0001261608399608803,-3.486858323492231e-05,9.69316784514627e-06,1.659785947202522,-10.169096472714397,1.7551542823659088e-05,3.8495969861659106e-05
3619,sim__lam_m0p040909091__gam_0p10111111__rep_000__20260603_130004_020728,-0.040909089148044586,0.10111110657453537,-0.05583710525818053,0.10561921029041343,0.014928016110135944,0.004508103715878065,0.00011372189237192193,-3.2980815340322655e-05,9.622307820179115e-06,2.515995540891481,-9.7812122531959,1.6859617726229146e-05,3.6978363804755477e-05
3620,sim__lam_m0p040909091__gam_0p10222222__rep_000__20260603_130014_330933,-0.040909089148044586,0.10222221910953522,-0.05202514471910802,0.10570726222658067,0.011116055571063432,0.00348504311704545,0.0001116506545347508,-3.320064700612329e-05,9.929445744724667e-06,1.673919934347623,-10.21674897021235,1.6616935151260863e-05,3.6446085748872226e-05
3621,sim__lam_m0p040909091__gam_0p10333333__rep_000__20260603_130024_439709,-0.040909089148044586,0.10333333164453506,-0.04011893334135666,0.10308561082423928,0.0007901558066879255,0.0002477208202957826,0.00011829508320915898,-3.5384155780064946e-05,1.064824074104465e-05,0.0072915628611508465,-10.96017390257764,1.8179809652508036e-05,3.9873953617927384e-05
3622,sim__lam_m0p040909091__gam_0p10444444__rep_000__20260603_130034_682843,-0.040909089148044586,0.10444443672895432,-0.06061538923714438,0.1106650224364234,0.019706300089099793,0.006220585707469084,8.997938537180913e-05,-2.8521068572155678e-05,9.101474103825263e-06,4.326749074099098,-8.962458569890767,1.5460651690520434e-05,3.390999796995646e-05
3623,sim__lam_m0p040909091__gam_0p10555556__rep_000__20260603_130045_146883,-0.040909089148044586,0.10555555671453476,-0.04358289305272334,0.10676192503482262,0.002673803904678751,0.001206368320287865,0.00010311911516725589,-3.310185328286257e-05,1.0681759129066169e-05,2.2378491610530844,-9.983165608149552,1.5832125161436323e-05,3.472475435259808e-05
3624,sim__lam_m0p040909091__gam_0p10666667__rep_000__20260603_130055_482943,-0.040909089148044586,0.1066666692495346,-0.04121440036644031,0.10704301308690845,0.00030531121839572073,0.00037634383737383814,0.0001016483414096478,-3.311386735416588e-05,1.0851184353498208e-05,1.204123635851349,-10.44146760180341,1.6786951409667413e-05,3.681898406472786e-05
3626,sim__lam_m0p040909091__gam_0p10888889__rep_000__20260603_130116_393401,-0.040909089148044586,0.1088888868689537,-0.03799777584005706,0.10801981390343052,0.002911313307987523,0.0008690729655231877,8.843513158215086e-05,-2.955054620195747e-05,9.939546077863945e-06,0.2607811482145781,-10.970882230591773,1.5845071377159508e-05,3.4753149413665337e-05
3627,sim__lam_m0p040909091__gam_0p11__rep_000__20260603_130126_460435,-0.040909089148044586,0.10999999940395355,-0.049085448097557105,0.11260550238122669,0.008176358949512519,0.002605502977273133,7.23619283901152e-05,-2.492579665550316e-05,8.651153639997496e-06,1.606109681160035,-10.39879913140016,1.4328883574898025e-05,3.142767993631571e-05
3630,sim__lam_m0p040909091__gam_0p11333333__rep_000__20260603_130157_586571,-0.040909089148044586,0.1133333295583725,-0.04264851671701808,0.11405535998330407,0.001739427568973495,0.0007220304249315745,5.9516198160557446e-05,-2.1603867808092598e-05,7.916902931690696e-06,0.16053017722341512,-11.150146225688935,1.392547627697808e-05,3.054288277980784e-05
3631,sim__lam_m0p040909091__gam_0p11444444__rep_000__20260603_130207_681881,-0.040909089148044586,0.11444444209337234,-0.04099308070842245,0.11472971442493396,8.399156037786071e-05,0.0002852723315616146,5.5389865922543435e-05,-2.0525540324918194e-05,7.68557470174518e-06,0.8122906632955321,-10.830101386050341,1.3844452139582302e-05,3.0365171749923316e-05
3632,sim__lam_m0p040909091__gam_0p11555556__rep_000__20260603_130218_019194,-0.040909089148044586,0.11555556207895279,-0.04005068313096319,0.11554032735207365,0.0008584060170813979,1.5234726879143068e-05,5.155486031590779e-05,-1.9670671623096425e-05,7.589393516197421e-06,1.1741724599446115,-10.657209466647114,1.373346569909093e-05,3.01217441087675e-05
3633,sim__lam_m0p040909091__gam_0p11666667__rep_000__20260603_130228_426076,-0.040909089148044586,0.11666666716337204,-0.03993736220178326,0.11660252232246471,0.0009717269462613254,6.414484090733197e-05,4.76031879687558e-05,-1.883787283523688e-05,7.5442532793355914e-06,1.1655596553990886,-10.669626244753161,1.362253259344828e-05,2.987843344745497e-05
3635,sim__lam_m0p040909091__gam_0p11888889__rep_000__20260603_130249_040839,-0.040909089148044586,0.11888889223337173,-0.03917033743947865,0.11849879484416803,0.0017387517085659387,0.00039009738920370296,4.0092439040861455e-05,-1.704484021730715e-05,7.342311421172553e-06,1.3464019578734894,-10.631098374660429,1.2933643620466168e-05,2.8367486551880574e-05
3636,sim__lam_m0p040909091__gam_0p12__rep_000__20260603_130259_292339,-0.040909089148044586,0.11999999731779099,-0.03903881629972564,0.11947181356887882,0.001870272848318949,0.0005281837489121699,3.661240018509807e-05,-1.6096338840159493e-05,7.176570465181259e-06,0.9607363747905344,-10.848623114050632,1.2618197285854232e-05,2.7675615033108852e-05
3637,sim__lam_m0p040909091__gam_0p12111111__rep_000__20260603_130309_835382,-0.040909089148044586,0.12111110985279083,-0.04000381440283177,0.12088255516213842,0.0009052747452128196,0.00022855469065241607,3.239954986908384e-05,-1.4891264063782832e-05,6.949419359424477e-06,0.3595678883184207,-11.184740723970716,1.217770272923904e-05,2.6709474030801907e-05
3638,sim__lam_m0p040909091__gam_0p12222222__rep_000__20260603_130320_118153,-0.040909089148044586,0.12222222238779068,-0.04151199640027814,0.12258157540724923,0.0006029072522335532,0.0003593530194585526,2.8108531703832102e-05,-1.361560375571466e-05,6.707217600432636e-06,0.05341785104859742,-11.377958334544125,1.1698539938966098e-05,2.565852161490881e-05
3641,sim__lam_m0p040909091__gam_0p12555556__rep_000__20260603_130351_465028,-0.040909089148044586,0.12555555999279022,-0.045298645787180014,0.1284226871001959,0.004389556639135428,0.002867127107405665,1.812879384488494e-05,-1.1394738262485087e-05,7.286322940349433e-06,1.1569119525427283,-10.993226775909704,9.899146589683715e-06,2.1711894652299525e-05
3642,sim__lam_m0p040909091__gam_0p12666667__rep_000__20260603_130401_766262,-0.040909089148044586,0.12666666507720947,-0.04602514814557468,0.1305260069114329,0.005116058997530093,0.0038593418342234287,1.5038149610590491e-05,-1.0138570209130012e-05,6.959906142305404e-06,3.0907684671031888,-10.118344032014136,9.028651646705442e-06,1.9802629613533426e-05
3644,sim__lam_m0p040909091__gam_0p12888889__rep_000__20260603_130422_354850,-0.040909089148044586,0.12888889014720917,-0.05044512547103985,0.13668768201737436,0.009536036322995267,0.007798791870165189,8.523453230336724e-06,-7.0109733499053495e-06,5.8969826577058306e-06,10.684535898725358,-6.583677411538232,6.946138833318216e-06,1.5235033972162891e-05
3645,sim__lam_m0p037878788__gam_0p035555556__rep_000__20260603_130528_076403,-0.03787878900766373,0.035555556416511536,-0.021196102291201835,0.03218933917743172,0.016682686716461892,0.003366217239079816,0.0022670676873553144,-0.00032231063040128236,4.707366655524502e-05,0.9135342630236032,-7.545959656249523,0.0003512170873567801,0.0007703278592444333
3646,sim__lam_m0p037878788__gam_0p036666667__rep_000__20260603_130543_608560,-0.03787878900766373,0.036666665226221085,-0.10126200639834826,0.04544636439695182,0.06338321739068453,0.008779699170730737,0.0017556883450169833,-0.00024033309789541082,3.3913484466519316e-05,2.2987501858855524,-7.08564968612277,0.0002784132507683029,0.0006106464952024496
3647,sim__lam_m0p037878788__gam_0p037777778__rep_000__20260603_130558_798043,-0.03787878900766373,0.03777777776122093,-0.0857799410865634,0.046252990650644143,0.04790115207889967,0.008475212889423211,0.001863432891396764,-0.0002778753557734426,4.258848666629219e-05,2.7723291616588455,-6.755771323942544,0.0003055750458693687,0.0006702207250068925
3649,sim__lam_m0p037878788__gam_0p04__rep_000__20260603_130629_754680,-0.03787878900766373,0.03999999910593033,-0.04106372671992764,0.04175025379987929,0.0031849377122639133,0.0017502546939489605,0.002687084040253882,-0.0004016855289164833,6.108333484609284e-05,1.5702640504727101,-7.226537584645807,0.0003480902177769858,0.0007634696657332143
3650,sim__lam_m0p037878788__gam_0p041111111__rep_000__20260603_130645_040540,-0.03787878900766373,0.041111111640930176,-0.06773321239108365,0.04590175422400389,0.029854423383419926,0.004790642583073712,0.0021362219055003806,-0.0003192630383630305,4.887041397396182e-05,0.5107768911538066,-7.8164281581314095,0.0003277708377591634,0.000718902971589422
